0,0,0,0,0,0,0,0,0,0,0,7.95726421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.293727871,0,0,0,0,0,0,0,0,0,0,7.571097571,0,0,0,0,0,7.873865213,0,0,0,0,7.771597663,0,6.578369199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.830296627,6.661217789,7.593366514,7.95726421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.829615427,0,0,0,6.73064014,5.153930478,5.371223095,6.738202736,0,8.11136225,0,0,0,0,0,0,0,0,0,0,7.727657641,0,0,0,0,0,7.916336071,0,0,0,0,7.855647147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.929068287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.150184329,5.480879808,0,0,0,6.37524029,0,6.048399559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204109247,0,0,0,0,0,0,0,0,0,0,0,0,0
9.468687927,0,8.062775731,9.469483368,9.556050617,9.110405201,6.645493909,0,0,0,0,0,0,6.614753639,5.7695473,8.047201633,0,6.593358809,7.380518661,7.367234757,7.104026596,7.305704947,0,0,0,0,0,0,0,0,5.148120296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.592155535,0,0,3.745912982,5.447036128,0,0,0,0,3.406227417,0,0,0,0,0,3.832122416,6.088267346,4.573901404,6.772162788,5.235146412,4.470350539,4.178982776,5.901644056,5.142092841,5.71238426,5.626228949,0,5.011739889,5.176827346,5.387444409,4.830155482,5.069604261,5.63282313,0,0,6.114303011,0,0,0,7.133922187,6.926619763,0,0,0,0,0,0,0,3.534237719,7.762093902,5.867537419,6.253668421,4.371554399,6.577430555,0,8.277083006,7.253108659,5.566880079,0,0,6.533588457,0,0,3.668870536,6.445459043,0,0,0,0,4.868229278,3.848761839,0,5.603370021,5.619717186,5.069644239,5.45233889,0,0
6.909706984,0,6.639487745,6.609909876,6.661984029,4.597928257,0,7.59378683,5.519532709,0,0,0,6.614753639,0,8.068142451,4.549692089,4.039411907,2.613714108,2.763408823,0,0,0,0,0,4.8720075,4.652128289,7.403133178,4.009939552,6.699955787,7.741849789,7.491183732,5.99559214,7.408752906,6.274932227,0,6.931779043,7.32642126,6.954010295,6.552443084,8.755688002,7.144650315,4.906374348,6.60037659,0,6.57720637,5.118742702,0,0,3.826620212,0,5.256607472,0,3.675844335,0,6.715624472,0,5.644661162,7.035295894,5.450605303,5.644054991,5.697691829,6.575816896,6.513554224,4.687432418,0,0,1.73141505,0,6.937054915,5.365653906,3.126695862,4.842438031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.056462514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.200827721,0,0,0,3.775741603,0,0,0,0,0,0,0,0,0,0,3.938743258,6.616343727,0,5.985165672,5.281528639,0,4.51596282,4.559069379,5.191664931,2.965294007,3.345092495,0,3.625042533,3.241328098,3.164253823,3.612683887,3.231553273,3.397257621,0,0,0,3.714416841,0,0,6.979569978,4.3716048,0,0,3.997368773,0,0,0,0,0,5.996850921,3.126739534,2.334848708,4.012864254,0,0,3.443001396,0,3.511858801,6.155458563,6.322767632,2.481720978,4.702388902,0,0,4.802967158,0,0,0,0,3.313616192,3.754173151,3.421159456,5.38304721,3.535585486,0,3.032849727,6.207200214,6.18857097
0,0,7.064692628,0,5.526972423,0,0,0,0,0,0,0,5.7695473,8.068142451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.528497009,7.859366942,8.60733734,5.457872651,6.727951898,5.764858398,5.863401819,0,0,0,0,0,0,0,0,0,0,7.159836869,0,0,0,6.099976026,0,0,0,0,0,0,5.27525281,4.822877574,4.493699473,4.974356242,0,4.789281008,5.575069773,0,0,0,0,0,5.085740582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811391305,0,0,0,4.300415177,0,0,0,0,0,0,0,0,0,0,4.717692132,6.839684169,4.994312427,6.732488144,6.571001317,0,4.845967548,4.975633844,6.243034859,4.354216662,0,0,0,4.159133716,3.740524716,0,0,4.721296101,0,0,0,0,0,0,8.665466901,6.655455225,0,6.433555999,6.693315855,0,0,0,0,0,6.847721119,0,0,5.546544854,0,0,0,0,0,0,0,0,0,0,0,5.623090113,0,0,0,0,4.623483205,4.223183209,0,5.665336244,3.955979052,0,3.743143192,4.758445328,4.200016909
0,0,5.963605608,0,0,7.782045074,0,0,0,0,0,0,8.047201633,4.549692089,0,0,0,0,7.913806162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.356263881,0,0,0,4.219927854,0,0,0,0,0,0,0,0,0,0,0,4.176257206,0,0,3.709488899,0,0,4.765749862,3.44791182,4.994086122,4.380923157,0,3.847730496,4.020301806,4.225065703,0,0,4.931980538,0,0,5.613093274,0,0,0,6.296744814,7.495115243,0,0,7.769347628,0,0,0,0,0,7.547282899,0,0,2.745732764,5.82107059,0,8.221452011,0,0,0,0,5.668620939,0,0,0,5.143914092,0,0,0,0,3.915681207,2.848704267,0,4.646391198,4.40088154,0,4.094895013,0,0
0,0,4.848666718,0,0,0,0,0,0,0,0,0,0,4.039411907,0,0,0,0,7.208351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.579447153,0,0,0,7.922462233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460667116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.958131301,7.895812491,0,7.064935236,8.583136437,0,0,0,0,0,6.879788701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.438911301,0,0,0,0,0,2.613670321,0,4.362995851,0,0,0,0,0
5.761205042,0,4.614164272,5.714977582,6.676648706,7.466723695,7.421883183,0,0,0,0,0,6.593358809,2.613714108,0,0,0,0,0,0,6.866595728,8.311993011,6.432622299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71077196,0,0,1.993147431,2.754476033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.287948277,0,6.228166805,3.165280998,0,2.545729042,4.562076759,3.606914868,0,0,7.355425934,7.202571329,0,8.594152873,0,0,0,0,7.176078668,0,0,5.288919526,0,0,0,0,0,5.498567118,0,5.425522199,0,0,0,6.361517447,6.56768466,0,0,0,7.631867176,0,0,0,4.611842994,0,0,0,0,5.430468137,1.298917816,0,3.170820981,3.422505163,2.692161085,2.932866788,0,0
0,0,5.522604478,0,0,0,0,0,0,0,0,0,7.380518661,2.763408823,0,7.913806162,7.208351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391466298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.029900808,0,0,0,0,0,7.294274501,0,0,0,0,0,7.599968245,0,0,0,0,0,0,0,0,3.66268052,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.809294048,8.93996779,0,0,0,0,0,0,7.367234757,0,0,0,0,0,0,0,7.185462898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.387792409,0,8.521967392,7.119717235,0,0,0,0,0,0,0,3.859399889,0,0,0,0,0,0,0,0,0,0,0,0,0
6.165525769,0,0,6.160528233,7.596521445,8.335909006,0,0,0,0,0,0,7.104026596,0,0,0,0,6.866595728,0,7.185462898,0,7.768990038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.600809037,0,0,0,0,0,0,0,4.785631516,0,0,0,3.695988071,3.517225794,0,0,5.004986083,0,0,7.120443663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.334056281,0,7.292995885,6.839824544,0,0,0,5.545910878,0,0,0,4.490984536,0,0,0,0,3.782890828,0,0,0,3.569363827,0,3.245620809,0,0
6.968464429,0,0,7.033829748,8.205466312,8.697671693,7.575916468,0,0,0,0,0,7.305704947,0,0,0,0,8.311993011,0,0,7.768990038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.527424231,0,0,0,0,0,0,0,0,0,0,0,0,3.317466797,0,0,0,0,0,3.151601303,0,5.67391017,0,0,2.592861253,4.348082417,3.958526353,0,3.820988707,5.622714401,0,0,7.127986147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.052840708,0,6.872923879,0,6.727793474,0,0,0,0,7.011939779,0,0,0,5.058921262,0,0,0,0,4.44118704,0,0,0,3.891028139,0,3.572017186,0,0
0,7.616938948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.432622299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.149801714,0,0,4.16452029,0,3.875358625,4.224735431,4.216332548,0,4.354550908,5.764753262,0,6.278919941,7.835225645,0,7.438766156,6.884202143,0,8.103324862,0,0,0,0,0,0,0,0,0,0,0,0,7.162788443,7.828780952,6.409291049,7.256096097,0,0,0,0,0,0,0,4.862321183,0,0,0,0,4.474253049,0,0,3.445026978,4.497406303,0,3.923008574,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.582683898,0,0,4.455562721,0,5.066568231,0,4.250093642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.474764846,5.578533892,4.959904695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.223894762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86855848,0,0,0,0,0,6.145322712,5.847436954,6.080919612,0,0,0,0,0
3.067691378,0,0,2.676563139,2.960217173,2.14922077,0,0,0,0,0,0,0,4.8720075,0,0,0,0,0,0,0,0,0,0,0,0,0,7.687275957,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89245957,0,0,5.23815722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.017640577,6.295212188,5.958539741,0,5.370185851,0,0,5.22812491,5.678009036,0,0,0,0,4.167295496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68320616,7.005399986,6.28066158,0,5.152289424,6.123909374,0,4.99788726,0,0,5.031379911,0,0,0,0,0,0,0,0,0,6.103599001,6.762050557,0,0,0,5.566647017,7.234381419,0,5.265905616,7.215889301,5.74810859,0,0,6.645729193,0,7.543593864,0,0,0,4.255016091,0,0,3.060601187,5.996963725,8.217805223,7.5926185,0,0,3.390801473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.585251944,5.115501206,5.067861635,0,5.406018242,0,0,5.252847816,7.420438697,5.743167262,6.235636068,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.652128289,0,0,0,0,0,0,0,0,0,0,0,0,5.710100638,0,0,0,0,0,0,0,0,0,6.213558044,5.264728069,5.916416938,5.432426782,4.96106583,5.410546059,7.33837113,7.779794954,6.147354938,0,0,0,0,0,0,0,0,0,0,6.155207885,0,6.298744405,0,5.435065827,0,0,7.43807348,0,0,0,0,0,6.002880304,8.157305824,5.773497938,4.716119368,0,7.315505699,0,0,0,7.75329663,0,0,0,0,0,5.078093164,0,5.105995617,5.55686436,0,0,0,0,0,0,0,0,0,0,7.511396729,5.843405462,0,0,0,0,0,0,0,0,6.520845343,5.990590764,0,0,0,6.529052241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.716260829,0,0,0,2.581387779,0,0,2.259033049,0,0,0,0,0,0,0,3.118371858,3.937636084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460342885,0,0,0,0,0,0,0,0,2.385521438
0,0,0,0,0,0,0,0,0,0,0,0,0,7.403133178,0,0,0,0,0,0,0,0,0,0,0,5.710100638,0,0,7.422126877,6.865420898,0,6.254049263,0,0,0,0,6.547003015,7.710650196,0,5.88724311,6.371466876,0,6.487920263,5.050890728,7.118819264,0,0,0,0,0,0,0,0,0,0,0,6.344335503,4.771352426,4.944168566,5.893892866,0,4.85915921,6.418072871,0,0,0,0,0,5.256360449,5.29726937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.770449552,7.015839629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.024611101,4.092663714
3.170586493,0,0,2.793780369,3.105035652,0,0,0,0,0,0,0,0,4.009939552,0,0,0,0,0,0,0,0,0,0,7.687275957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219078038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.673156959,4.415824237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.281385442,4.578678641,0,0,4.288891373,0,3.371832541,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85631895,0,0,0,6.126054323,7.837275826,0,5.31433397,7.623873053,5.790878269,0,0,7.361154733,0,8.794127883,7.242838646,0,0,0,0,0,0,0,6.140833504,7.587684081,7.910037797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.373392362,0,3.35961258,0,0,0,0,0,6.557331229,5.780963929,6.473554166,0,0,0
